valid 	 train
Jerusalem_ `En Rogel_Early Roman (period) 	 Hurfeish_Late Roman
Jerusalem_ `En Rogel_Early Roman (period) 	 Hurfeish_Late Roman
Jerusalem_ `En Rogel_Early Roman (period) 	 Jerusalem_ `En Rogel_Roman
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Har Harif_Harifian
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 `Akko_ Persian Garden_Late Bronze II
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 `Enot `Enan_Natufian
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Moa_Roman
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Mesad Boqeq_Byzantine
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Wadi Murabba`at_ Cave 1_Roman
Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Me`arat Oren_Natufian 	 Mizpah_Early Bronze I
Me`arat Oren_Natufian 	 Megiddo_ T._Middle Bronze II
Me`arat Oren_Natufian 	 Me`arat ha-Nahal_Natufian
Me`arat Oren_Natufian 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Me`arat Oren_Natufian 	 Nahal Mishmar_ Me`arat ha-Matmon_Late Chalcolithic
Me`arat Oren_Natufian 	 Bet Mirsham_ T._Iron II
Me`arat Oren_Natufian 	 Samaria_Iron II
Har Harif_Harifian 	 Yiftah'el_ H._Pre-Pottery Neolithic B
Har Harif_Harifian 	 Nahal Pattish (Gilat)_Late Chalcolithic
Har Harif_Harifian 	 Nahal Zin_Upper Palaeolithic
Har Harif_Harifian 	 Besamon_Pre-Pottery Neolithic B
Har Harif_Harifian 	 Nahal Hemar_Pre-Pottery Neolithic B
Har Harif_Harifian 	 Besamon_Pre-Pottery Neolithic B
Har Harif_Harifian 	 Besamon_Pre-Pottery Neolithic B
Har Harif_Harifian 	 Har Harif_Harifian
Har Harif_Harifian 	 Har Harif_Harifian
Sha`ar ha-Golan_Pottery Neolithic 	 `En Gedi_Early Roman (period)
Sha`ar ha-Golan_Pottery Neolithic 	 Me`arat Oren_Natufian
Sha`ar ha-Golan_Pottery Neolithic 	 Sha`ar ha-Golan_Pottery Neolithic
Sha`ar ha-Golan_Pottery Neolithic 	 Sha`ar ha-Golan_Pottery Neolithic
Sha`ar ha-Golan_Pottery Neolithic 	 Sha`ar ha-Golan_Pottery Neolithic
Sha`ar ha-Golan_Pottery Neolithic 	 Besamon_Neolithic
Megiddo_ T._Early Bronze I 	 Megiddo_ T._Iron II
Megiddo_ T._Early Bronze I 	 Be'er Sheva`_ H. Matar_Late Chalcolithic
Megiddo_ T._Early Bronze I 	 Ramat Rahel_Iron II
Megiddo_ T._Early Bronze I 	 Nahal Hemar_Pre-Pottery Neolithic B
Megiddo_ T._Early Bronze I 	 Ramat Rahel_Iron II
Megiddo_ T._Early Bronze I 	 Megiddo_ T._Early Bronze I
Megiddo_ T._Early Bronze I 	 Megiddo_ T._Early Bronze I
Megiddo_ T._Early Bronze I 	 Bet She'an_ T._Middle Bronze II
Megiddo_ T._Early Bronze I 	 Jericho_ T._Middle Bronze II
Nemal Akhziv_Iron II 	 Nemal Akhziv_Iron II
Nemal Akhziv_Iron II 	 Nemal Akhziv_Iron II
Nemal Akhziv_Iron II 	 Nemal Akhziv_Iron II
Nemal Akhziv_Iron II 	 Nemal Akhziv_Iron IIC
Nemal Akhziv_Iron II 	 Nemal Akhziv_Iron IIC
Nemal Akhziv_Iron II 	 Nemal Akhziv_Iron IIC
Nemal Akhziv_Iron II 	 Nemal Akhziv_Iron II
Nemal Akhziv_Iron II 	 Nemal Akhziv_Iron II
Nemal Akhziv_Iron II 	 Afeq_Late Bronze II
`Atlit_Persian 	 `Ujul_ T. el-_Middle Bronze II
`Atlit_Persian 	 Bet She'an_ T._Late Bronze
`Atlit_Persian 	 `Ujul_ T. el-_Middle Bronze II
`Atlit_Persian 	 Zuq el-Fauqani ez-_Byzantine
`Atlit_Persian 	 Me`arot Yonim_Natufian
`Atlit_Persian 	 `Atlit_Persian
Besamon_Pottery Neolithic 	 Besamon_Pre-Pottery Neolithic B
Besamon_Pottery Neolithic 	 Ha-Gosherim_ Nili (north)_Pre-Ghassulian Chalcolithic
Besamon_Pottery Neolithic 	 Besamon_Pre-Pottery Neolithic
Besamon_Pottery Neolithic 	 Besamon_Pre-Pottery Neolithic B
Besamon_Pottery Neolithic 	 Besamon_Pre-Pottery Neolithic
Besamon_Pottery Neolithic 	 Besamon_Pre-Pottery Neolithic B
Caesarea_Fatimid 	 Asherat_Late Roman
Caesarea_Fatimid 	 Caesarea_Fatimid
Caesarea_Fatimid 	 Caesarea_Fatimid
Caesarea_Fatimid 	 Caesarea_Fatimid
Nahariyya_ Giv`at Katzenelson_Late Roman 	 Nahariyya_ Giv`at Katzenelson_Late Roman
Nahariyya_ Giv`at Katzenelson_Late Roman 	 Nahariyya_ Giv`at Katzenelson_Late Roman
Nahariyya_ Giv`at Katzenelson_Late Roman 	 Nahariyya_ Giv`at Katzenelson_Late Roman
Nahariyya_ Giv`at Katzenelson_Late Roman 	 Nahariyya_ Giv`at Katzenelson_Late Roman
`Ovadya_ T._ Prehistoric site_Lower Palaeolithic 	 Yiftah'el_ H._Pre-Pottery Neolithic B
`Ovadya_ T._ Prehistoric site_Lower Palaeolithic 	 Ard es-Samrra_Pottery Neolithic
`Ovadya_ T._ Prehistoric site_Lower Palaeolithic 	 Afeq_Late Bronze II
`Ovadya_ T._ Prehistoric site_Lower Palaeolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
`Ovadya_ T._ Prehistoric site_Lower Palaeolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
`Ovadya_ T._ Prehistoric site_Lower Palaeolithic 	 `Ovadya_ T._ Prehistoric site_Lower Palaeolithic
`Ovadya_ T._ Prehistoric site_Lower Palaeolithic 	 `Ovadya_ T._ Prehistoric site_Lower Palaeolithic
`Ovadya_ T._ Prehistoric site_Lower Palaeolithic 	 `Ovadya_ T._ Prehistoric site_Lower Palaeolithic
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 `Enot `Enan_Natufian
Sha`ar ha-Golan_Pottery Neolithic A 	 Jerusalem_ City of David_Early Roman (period)
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Jerusalem_ Har ha-Zofim (east)_Early Roman (period)
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Hamadya_Pottery Neolithic
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Sha`ar ha-Golan_Pottery Neolithic A 	 Sha`ar ha-Golan_Pottery Neolithic A
Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian 	 Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian
Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian 	 Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian
Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian 	 Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian
Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian 	 Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian
Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian 	 Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian
Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian 	 Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian
Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian 	 `Akko_ Persian Garden_Late Bronze II
Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian 	 Nahal Hemar_Pre-Pottery Neolithic B
Me`arat Amira_Upper Palaeolithic 	 Me`arat ha-Nahal_Upper Palaeolithic
Me`arat Amira_Upper Palaeolithic 	 Me`arat ha-Nahal_Upper Palaeolithic
Me`arat Amira_Upper Palaeolithic 	 Me`arat ha-Nahal_Upper Palaeolithic
Me`arat Amira_Upper Palaeolithic 	 Me`arat Amira_Upper Palaeolithic
Me`arat Amira_Upper Palaeolithic 	 Me`arat ha-Nahal_Upper Palaeolithic
Me`arat Amira_Upper Palaeolithic 	 Magharat Shuqba_Middle Palaeolithic
Me`arat Amira_Upper Palaeolithic 	 Me`arat ha-Nahal_Upper Palaeolithic
Megiddo_ T._Middle Bronze II 	 Jericho_ T._Middle Bronze II
Megiddo_ T._Middle Bronze II 	 Jericho_ T._Middle Bronze II
Megiddo_ T._Middle Bronze II 	 `Ujul_ T. el-_Middle Bronze II
Megiddo_ T._Middle Bronze II 	 Nemal Akhziv_Iron IIB
Megiddo_ T._Middle Bronze II 	 Bet Mirsham_ T._Middle Bronze II
Megiddo_ T._Middle Bronze II 	 Nahal Hever_Middle Roman
Hamadya_Pottery Neolithic 	 Hamadya_Pottery Neolithic
Hamadya_Pottery Neolithic 	 Hamadya_Pottery Neolithic
Hamadya_Pottery Neolithic 	 Nahal Pattish (Gilat)_Late Chalcolithic
Hamadya_Pottery Neolithic 	 Hamadya_Pottery Neolithic
Hamadya_Pottery Neolithic 	 Me`arat Tannur_Middle Palaeolithic
Hamadya_Pottery Neolithic 	 Yiftah'el_ H._Pre-Pottery Neolithic B
Jerusalem_ Giv`at ha-Mivtar_Early Roman (period) 	 Jerusalem_ Giv`at ha-Mivtar_Early Roman (period)
Jerusalem_ Giv`at ha-Mivtar_Early Roman (period) 	 Jerusalem_ Giv`at ha-Mivtar_Early Roman (period)
Jerusalem_ Giv`at ha-Mivtar_Early Roman (period) 	 Minha_ H._Pottery Neolithic
Jerusalem_ Giv`at ha-Mivtar_Early Roman (period) 	 Megiddo_ T._Iron II
Jerusalem_ Giv`at ha-Mivtar_Early Roman (period) 	 Hazor_ T._Iron II
Me`arat Kebara_Upper Palaeolithic 	 Me`arat Kebara_Upper Palaeolithic
Me`arat Kebara_Upper Palaeolithic 	 Me`arat Kebara_Upper Palaeolithic
Me`arat Kebara_Upper Palaeolithic 	 Me`arat Kebara_Upper Palaeolithic
Me`arat Kebara_Upper Palaeolithic 	 Me`arat Kebara_Upper Palaeolithic
Me`arat Kebara_Upper Palaeolithic 	 Me`arat Kebara_Upper Palaeolithic
Me`arat Kebara_Upper Palaeolithic 	 Me`arat Kebara_Upper Palaeolithic
Me`arot Yonim_Natufian 	 Minha_ H._Pre-Pottery Neolithic B
Me`arot Yonim_Natufian 	 Me`arot Yonim_Natufian
Me`arot Yonim_Natufian 	 Me`arat ha-Gulgolet_Lower Palaeolithic
Me`arot Yonim_Natufian 	 `Enot `Enan_Natufian
Me`arot Yonim_Natufian 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman
Me`arot Yonim_Natufian 	 Yiftah'el_ H._Pre-Pottery Neolithic B
`Atlit_Crusader 	 `Atlit_Crusader
`Atlit_Crusader 	 `Atlit_Crusader
`Atlit_Crusader 	 `Ujul_ T. el-_Middle Bronze II
`Atlit_Crusader 	 'En Tamar_Roman
`Atlit_Crusader 	 `Atlit_Crusader
`Atlit_Crusader 	 `Atlit_Crusader
`Ujul_ T. el-_Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Late Bronze 	 Neve Ur_Middle Bronze II
`Ujul_ T. el-_Late Bronze 	 `Ujul_ T. el-_Middle Bronze II
`Ujul_ T. el-_Late Bronze 	 Jericho_ T._Pre-Pottery Neolithic B
`Ujul_ T. el-_Late Bronze 	 Jericho_ T._Pre-Pottery Neolithic B
`Ujul_ T. el-_Late Bronze 	 Me`arat Kebara_Natufian
`Ujul_ T. el-_Late Bronze 	 Megiddo_ T._Late Bronze
Makr_ el-_Late Roman 	 Makr_ el-_Late Roman
Makr_ el-_Late Roman 	 Makr_ el-_Late Roman
Makr_ el-_Late Roman 	 Makr_ el-_Late Roman
Makr_ el-_Late Roman 	 Asherat_Late Roman
Makr_ el-_Late Roman 	 Makr_ el-_Late Roman
Makr_ el-_Late Roman 	 Makr_ el-_Late Roman
Makr_ el-_Late Roman 	 Makr_ el-_Late Roman
Makr_ el-_Late Roman 	 Makr_ el-_Late Roman
